session_id,target
1,2.6344943480904476e-06
2,5.4075502562391586e-06
3,3.8367414530071456e-05
4,6.563232227260064e-06
5,4.9983657361737797e-05
6,1.8775118769937748e-05
7,1.7566449304780536e-05
8,9.818862952699491e-05
9,2.5761439014107256e-05
10,0.000524138009089617
11,0.0006188382383496725
12,7.024335204555454e-05
13,2.3325892029863906e-05
14,0.04086290349143179
15,0.0003423314854475189
16,0.00010037144716575682
17,0.00017598204428997258
18,2.6843434690625455e-05
19,0.0004779902006793304
20,4.799816324893118e-05
21,0.0009788025360029746
22,1.1635871899435545e-08
23,5.5737262854491555e-05
24,6.932018640408502e-06
25,5.406942248272073e-05
26,7.318148535830604e-05
27,0.0001075792359481973
28,1.0506919788817067e-06
29,0.001640295415292636
30,0.005849039031291736
31,0.037713636040035255
32,0.03432359592833344
33,2.3358483555949814e-05
34,0.0001002999269809784
35,0.0019264795918977305
36,1.6491761178897974e-06
37,1.4145753578772818e-06
38,8.851042187374559e-06
39,0.0020296724292433004
40,9.336760952596797e-06
41,0.002643122107525702
42,1.0226261293837585e-05
43,0.00045644332121093514
44,4.6691530300634953e-07
45,0.16985009738068674
46,0.0077421482554555
47,4.254666768393244e-05
48,1.5575028992335934e-06
49,0.0009369655486009351
50,4.737615219322286e-05
51,5.845909148878641e-07
52,1.904568222434634e-05
53,0.0010913641376046322
54,9.219733648850276e-06
55,0.008909931366155486
56,1.1262232018144745e-05
57,6.250552918220361e-07
58,1.08535725731936e-06
59,1.0247386257760592e-05
60,2.0712535787698252e-07
61,7.75258194405082e-05
62,0.0005393411351573965
63,8.740628467425337e-07
64,0.003005246403009734
65,0.00010106977700738639
66,3.737716381459159e-05
67,0.0004285133123627806
68,0.004380509781480441
69,0.00018361813892351232
70,2.85746981573284e-05
71,0.010056221096457334
72,0.0003157187687418541
73,0.00015568739362630546
74,5.979483294061406e-05
75,2.9040760320928734e-05
76,1.7465114101903395e-05
77,0.00016798677819347465
78,0.000872394123638116
79,1.3807022640976872e-06
80,2.6799918714861238e-05
81,3.657621182555365e-06
82,6.0099141774825055e-06
83,1.3987295515542424e-05
84,0.551807166320888
85,0.0005923183678797266
86,6.703099273335112e-05
87,0.0012257816371525772
88,6.526295265276017e-05
89,6.905808200753298e-05
90,0.04811024638296932
91,2.924385084775087e-05
92,3.220147932518906e-06
93,0.09402484082909975
94,4.135271746382368e-06
95,3.2803063958948477e-06
96,6.195238910140157e-06
97,0.011176832770723092
98,8.85763246384961e-06
99,1.647701361331765e-06
100,0.001183859873707718
101,7.035743707078679e-06
102,7.26866844808332e-05
103,1.1087193490603098e-05
104,0.0005106424687556661
105,4.9541653494158966e-05
106,4.1446848254550865e-05
107,5.28908113193776e-06
108,0.0015377439844371115
109,5.642413880901029e-05
110,6.367613448920099e-07
111,2.6093136772044044e-05
112,4.716439661734035e-07
113,8.053412414154347e-05
114,1.6596133429390653e-05
115,1.0322524774397263e-06
116,2.5264903205604416e-07
117,0.0002910067538061292
118,7.960585930541802e-06
119,5.353993794093276e-07
120,0.00040820432037341634
121,5.02916838428617e-06
122,1.769957225228452e-05
123,7.981570458210485e-06
124,0.0026011191026585312
125,0.020424950918704533
126,1.6215676078100475e-05
127,3.3005507551456973e-06
128,8.201131253661392e-05
129,1.3609752329825348e-05
130,0.0010051971145003545
131,0.0007543989486633408
132,0.00031873840693586624
133,0.012159896974164452
134,0.0003707816211796439
135,8.147636570341038e-06
