session_id,target
1,0.1182169168772974
2,0.001300787768021145
3,0.0014765042329502414
4,0.1393504831846163
5,0.09198114220819174
6,0.16241490803369488
7,0.04739984656789164
8,0.00013235240986072042
9,0.15345086027751823
10,0.13860217203997896
11,0.09571630133838564
12,0.07319875285355429
13,0.01650763620964047
14,0.002503655331883805
15,0.018821485830865067
16,0.1313742357631058
17,1.0581963577077049e-21
18,0.1187240826330264
19,0.0008001669900126771
20,0.00034988514422068805
21,0.0486187008819553
22,1.474837042433557e-38
23,8.264515601441922e-06
24,0.06035861793195583
25,0.16323965946723035
26,0.055182409679599406
27,0.09581985583424754
28,0.0035699195800409783
29,0.02479484296467788
30,0.02206486640833451
31,2.225226717847768e-20
32,0.05507355468027219
33,0.06954143220458621
34,3.5640113211576435e-46
35,0.14760305517634556
36,3.3388980663750123e-39
37,1.6117563482107246e-07
38,8.234985761531818e-06
39,0.0037646740784754106
40,0.11212300550080231
41,0.0002586762533623144
42,0.010601453102419986
43,0.09573216591391126
44,2.70654455943194e-08
45,1.5084963509880436e-07
46,0.00722487660680282
47,0.11924091952914821
48,0.044202439694361946
49,0.010852469645798708
50,0.01758125031112322
51,0.10113197202181336
52,0.09039918252892934
53,0.12367882344837304
54,1.6133223974783304e-17
55,0.0003275367561959583
56,0.05411033387336299
57,0.09131300956203217
58,0.00014544178177096722
59,0.04966095412908609
60,1.2589966844316967e-13
61,0.005099097890559778
62,0.01097235284945353
63,0.05885408418493314
64,0.03110882326678626
65,0.0235222750181277
66,0.00573416499588973
67,0.0865705845672955
68,0.04637513739354043
69,0.16307786847641956
70,0.16168336994830007
71,3.765476119481725e-09
72,0.056071110963483564
73,0.021314377116661908
74,0.0001634051224811036
75,0.007741149442144415
76,0.00981404964274879
77,1.1835454490615958e-06
78,0.04895110566152183
79,0.17063742676722898
80,0.04211787221373802
81,0.03951918215700729
82,0.23415897828145596
83,0.0006753498799036046
84,0.026110156992351065
85,0.0004406644030951449
86,0.0009649767428582222
87,0.00011885637351757795
88,0.007768679381116305
89,1.0169709130201887e-12
90,0.11733689665519192
91,0.13897809425462332
92,0.13099111667809119
93,0.002954923263452494
94,0.14572135300733033
95,0.009487330941421953
96,0.0009647357938539212
97,0.06532397284419207
98,5.00233566493018e-17
99,2.0126756031338716e-05
100,0.029363785968791425
101,0.15481659766196748
102,0.017073331331796095
103,0.15326773256142776
104,0.13757809139444216
105,2.162600697160114e-40
106,0.15328872447988395
107,0.02181581224334529
108,1.097071242363157e-14
109,0.019618932830898796
110,3.210918883727213e-26
111,7.6843310143268e-06
112,7.753275053523237e-06
113,0.0018508134822676431
114,0.11254857188174876
115,0.02796652881475213
116,1.1054831511050774e-34
117,0.13105276234090568
118,1.2736712485841373e-19
119,0.08635975527839314
120,0.014040629684662192
121,0.1608145157893867
122,2.556442741153736e-05
123,0.10161925594893766
124,1.3909889896878265e-08
125,0.06901239398008005
126,0.0005637311225758945
127,0.034275379914841225
128,0.06024386325606424
129,0.09660496374014212
130,0.02309028240228421
131,0.06198047304250448
132,0.0701987085024997
133,0.03875694053005199
134,0.039230334669969814
135,1.7791304849997302e-08
136,0.0038093781400045956
137,0.12302852442646191
138,0.0733425313095152
139,0.0003950684493611288
140,0.15410474426997528
141,0.001087430540145091
142,2.8070249154402307e-05
143,0.009708085786198662
144,0.15574940199667553
145,2.1344168975704025e-08
146,0.15118946326394214
147,0.08671338944261016
148,0.13169221357430633
149,0.007790636617791193
150,0.004238874825429123
151,0.009750542509386994
152,0.12963052442303105
153,0.15332966814696436
154,0.03940386388704383
155,0.07702755403513037
156,5.223823047038135e-05
157,0.004530796997692082
158,0.011531220448263442
159,0.014814342412227276
160,0.004530539843827387
161,0.1245422113097337
162,0.003512053780232316
163,0.0003082668426601855
164,0.15518911608291822
165,5.2132409291688745e-17
166,0.0010246275750923697
167,0.13160989990885238
168,0.029971406547829257
169,0.1641196764045874
170,0.1324286574158447
171,0.16434839864894635
172,7.6402493711985e-09
173,8.986932087399089e-07
174,9.313850690410322e-06
175,0.09035706297135335
176,0.0017378925427747793
177,0.0005686962822317732
178,3.8266520003542365e-08
179,0.005753027383005946
180,0.014041677175672049
181,0.09133370943302849
182,0.010364996287856327
183,0.013034812323217031
184,0.007760378730893002
185,0.06883991573858826
186,0.04664709957304611
187,0.018644482460397804
188,0.010959829939569038
189,0.037708249954666206
190,0.0003469763150639955
191,0.1553286536824761
192,8.072411238863982e-06
193,0.007634846422089976
194,0.0010237555392319303
195,0.15420384414904872
196,8.146033193762022e-07
197,3.8302549352390096e-05
198,0.025093398603864715
199,0.15432417864179948
200,0.00864104141512693
201,2.683364276652583e-06
202,0.031680612384782036
203,0.018599512851770608
204,0.0730688506012931
205,0.06961634699985246
206,4.7082795798510925e-39
207,0.1628360727049707
208,0.008684126550882418
209,0.12416672172810726
210,0.011500929673249147
211,0.000306003078365971
