session_id,target
1,1.2062211865014735e-05
2,2.410799492527648e-05
3,0.0002633886648299746
4,9.161311021777842e-05
5,0.0001907189373433074
6,0.0001038926507093617
7,5.13052219759317e-05
8,0.00021670732526412722
9,0.0001077245833182345
10,0.0010076371045301972
11,0.0034425246745569274
12,0.0003518992319898867
13,7.872921034520267e-05
14,0.045518783799523586
15,0.0017068572331846684
16,0.0002034663717773497
17,0.0004769293884153346
18,0.0001434524932810135
19,0.0008840536996903251
20,0.00020203616273148654
21,0.0019748698269682033
22,6.286412454038897e-08
23,0.0001890706824478344
24,4.0388507683112055e-05
25,0.00016939556865556483
26,0.00048736846172688764
27,0.0005829335305371224
28,5.230378593075898e-06
29,0.0035823201158393645
30,0.021355143991017834
31,0.05808470310676526
32,0.09183084303877362
33,8.110064944183979e-05
34,0.00035026602154467925
35,0.002509242064165535
36,5.239802598524313e-06
37,1.767764887629537e-05
38,5.251720955104537e-05
39,0.008321380583107142
40,5.175943686628111e-05
41,0.010706550676697369
42,3.302332380671506e-05
43,0.0019708059823630563
44,4.499777410451152e-06
45,0.1226457116028603
46,0.03395481236473211
47,0.00010365049586046032
48,8.146484992665074e-06
49,0.0049558140559971525
50,0.00019862296482374268
51,4.0722232036374365e-06
52,0.00012347240826964301
53,0.0017663097524216035
54,2.3283004552821235e-05
55,0.025145896632006844
56,4.678913162781395e-05
57,4.742476349560038e-06
58,2.666863242680328e-06
59,4.181405013713416e-05
60,1.5925196496106053e-06
61,0.0002653744661044972
62,0.0015744309988859613
63,4.947739927613447e-06
64,0.009187316222703764
65,0.000385534255289713
66,0.00019036358965997835
67,0.0013874602308714971
68,0.013014413073709147
69,0.000547560642471243
70,0.00012058214464142758
71,0.022490545318645562
72,0.0010834650223904164
73,0.0005352656938067023
74,0.00021356511196357497
75,0.00013463040696995242
76,6.45165935775458e-05
77,0.00028433807755997144
78,0.001709545280661389
79,1.0825596688589757e-05
80,8.269234820079483e-05
81,1.3186714748883916e-05
82,2.9298413720056057e-05
83,7.299231189884331e-05
84,0.6227689548949301
85,0.003184948279386392
86,0.00026678782812325947
87,0.0026026742168264263
88,0.0002092310790546675
89,0.00020019184156955518
90,0.0674826793126529
91,0.00015770504967034494
92,1.9939062899646974e-05
93,0.20660417596654176
94,1.7731806402063482e-05
95,1.066564888451189e-05
96,2.774978879412915e-05
97,0.0423052228816972
98,3.1677335897439016e-05
99,8.781278610224365e-06
100,0.005375145660132694
101,1.1376438800705311e-05
102,0.00020116803835796423
103,3.9701851802476805e-05
